title,genre,director,country,year,imdb_id,imdb_rating
Английский пациент,,Энтони Мингелла,"Великобритания, США","1996, 27 февраля, 1997",tt0116209,
Андре,"приключения, драма, семейный фильм",Джордж Т. Миллер,США,1994,tt0109120,
Английский вальс,"мелодрама, экранизация",Гитис Лукшас,СССР,1982,tt0229989,
Антрацит,"социальная драма, производственный фильм",Александр Сурин,СССР,1971,tt0305474,
Антракт,"фэнтезийный фильм, немое кино",Рене Клер,Франция,1924,tt0014872,
Андин. Хроники армянских путешествий,"документальный, исторический",Рубен Гини,"Армения, Китай, Индия, Кыргызстан, Великобритания, Мексика, Россия, Франция, Испания",2014,tt4060466,
Антоша Рыбкин,"военный фильм, пропаганда, кинокомедия",Константин Юдин,СССР,1942,tt0034463,
Армянский киноконцерт,"музыкальный фильм, короткометражный фильм",Патвакан Бархударян,Армянская ССР,1941,tt0234454,
"Асиф, Васиф, Агасиф",детский фильм,Расим Исмайлов,СССР,1983,tt1577780,
Андерграунд,"антивоенный, драма, эксцентричная, трагикомедия, фантасмагория, притча",Эмир Кустурица,Франция,"1 апреля, 1995, 23 ноября, 1995, 26 декабря, 1995, 20 июня, 1997",tt0114787,
Асако 1 и 2,"драматический фильм, романтический фильм",Рюсукэ Хамагути,Япония,"1 сентября, 2018",tt7112154,
"Англичанин, который поднялся на холм, а спустился с горы",комедия,Кристофер Монгер,Великобритания,1995,tt0112966,
Антропоид,военная драма,Шон Эллис,"Чехия, Великобритания, Франция",2016,tt4190530,
Ас из асов,комедия,Жерар Ури,"Франция, ФРГ",1982,tt0083580,
Арья 2,"боевик, романтическая комедия, саундтрек",Сукумар,"Индия, Индия",2009,tt1526323,
Арье,Драма,Роман Качанов,"Россия, Израиль, Литва",2004,tt1732554,
Аршин мал алан,музыкальная комедия,Тофик Таги-Заде,"СССР, Азербайджанская ССР",1965,tt1573789,
Антошу корсет погубил,комедия,Эдвард Пухальский,Российская империя,1916,tt3464264,
Аршин мал алан,Музыкальная комедия,"Рза Тахмасиб, Николай Лещенко","СССР, Азербайджанская ССР",1945,tt0037520,
Аршин мал алан,"мелодрама, музыкальный фильм",Сетраг Вартян,США,1937,tt0129760,
Аршин мал алан,музыкальная комедия,Борис Светлов,Российская империя,1916,tt0499428,
Англичанин в Нью-Йорке,"Биография, драма",Ричард Лэкстон,Великобритания,2009,tt0997057,
Архитекторы страха,фантастика,Байрон Хаскин,США,1963,tt0667826,
Архитектура блокады,документальный,Максим Якубсон,Россия,2020,,
Архитектор,Драма,Мэтт Таубер,США,2006,tt0466665,
Архипелаг,исторический,"Алексей Тельнов, Михаил Малахов-младший",Россия,2021,tt14389708,
Архипелаг,драматический фильм,Джоанна Хогг,Великобритания,2010,tt1527835,
