title,genre,director,country,year,imdb_id,imdb_rating
Андрокл и лев,пеплум,"Честер Эрскин, Николас Рэй",США,1952,tt0044355,6.0
Анемон,драматический фильм,Ронан Дэй-Льюис,США,,tt33549648,Рейтинг не найден
Андроид,"фантастика, драма",Аарон Липштадт,США,1982,tt0083557,5.8
Андриеш,сказка,"Яков Базелян, Сергей Параджанов",СССР,1954,tt0046713,6.3
Андрейка,киноповесть,Николай Лебедев,СССР,1958,tt0305218,6.2
Андра,приключения,Мэтт Симбер,"Испания, США",1983,tt0087436,4.6
Анита О’Дэй: Жизнь джазовой певицы,документальный,,США,2007,tt0843838,7.9
Анджело,Драма,Михаил Нароков,РСФСР,1920,,-
Андрей и злой чародей,"сказка, комедия",Геннадий Харлан,СССР,1981,tt0231141,4.9
Андрей Рублёв,"историческая, драма",Андрей Тарковский,СССР,1966,tt0060107,8.0
Анжелика и король,"экранизация, приключенческий фильм, мелодрама, исторический фильм",Бернар Бордери,ФРГ,1966,tt0058909,6.6
"Анджело, моя любовь",драма,Роберт Дюваль,США,1983,tt0085168,6.6
Андерсен. Жизнь без любви,"Биография, Сказка",Эльдар Рязанов,Россия,2006,tt0466174,5.5
Анемия,драма,Тато Котетишвили,СССР,1987,tt0285435,7.7
Ангус,комедия,Пэтрик Рид Джонсон,"США, Великобритания, Германия, Франция",1995,tt0112368,6.7
Андалузский пёс,"сюрреализм, авангард",Луис Бунюэль,Франция,"6 июня, 1929, 1929",tt0020530,7.6
"Ангус, стринги и поцелуи взасос","комедия, драма",Гуриндер Чадха,США,2008,tt0963743,6.3
Англия!,драма,Ахим фон Боррис,Германия,2000,tt0255140,6.9
Андроид,технотриллер,Бобби Бурманс,Нидерланды,2013,tt2536436,5.4
Английский цирюльник,комедия,Пэдди Бретнэк,"Великобритания, Германия, США",2001,tt0212380,6.2
Английский пациент,,Энтони Мингелла,"Великобритания, США","1996, 27 февраля, 1997",tt0116209,7.4
Андре,"приключения, драма, семейный фильм",Джордж Т. Миллер,США,1994,tt0109120,5.7
Английский вальс,"мелодрама, экранизация",Гитис Лукшас,СССР,1982,tt0229989,6.7
Антрацит,"социальная драма, производственный фильм",Александр Сурин,СССР,1971,tt0305474,5.7
Андин. Хроники армянских путешествий,"документальный, исторический",Рубен Гини,"Армения, Китай, Индия, Кыргызстан, Великобритания, Мексика, Россия, Франция, Испания",2014,tt4060466,8.9
Антракт,"фэнтезийный фильм, немое кино",Рене Клер,Франция,1924,tt0014872,7.3
Антоша Рыбкин,"военный фильм, пропаганда, кинокомедия",Константин Юдин,СССР,1942,tt0034463,5.6
"Асиф, Васиф, Агасиф",детский фильм,Расим Исмайлов,СССР,1983,tt1577780,7.7
Армянский киноконцерт,"музыкальный фильм, короткометражный фильм",Патвакан Бархударян,Армянская ССР,1941,tt0234454,5.9
"Англичанин, который поднялся на холм, а спустился с горы",комедия,Кристофер Монгер,Великобритания,1995,tt0112966,6.6
Асако 1 и 2,"драматический фильм, романтический фильм",Рюсукэ Хамагути,Япония,"1 сентября, 2018",tt7112154,7.0
Андерграунд,"антивоенный, драма, эксцентричная, трагикомедия, фантасмагория, притча",Эмир Кустурица,Франция,"1 апреля, 1995, 23 ноября, 1995, 26 декабря, 1995, 20 июня, 1997",tt0114787,8.0
Ас из асов,комедия,Жерар Ури,"Франция, ФРГ",1982,tt0083580,6.6
Арья 2,"боевик, романтическая комедия, саундтрек",Сукумар,"Индия, Индия",2009,tt1526323,7.5
Антропоид,военная драма,Шон Эллис,"Чехия, Великобритания, Франция",2016,tt4190530,7.2
Арье,Драма,Роман Качанов,"Россия, Израиль, Литва",2004,tt1732554,6.7
Аршин мал алан,музыкальная комедия,Тофик Таги-Заде,"СССР, Азербайджанская ССР",1965,tt1573789,8.1
Антошу корсет погубил,комедия,Эдвард Пухальский,Российская империя,1916,tt3464264,5.6
